id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,lat,long,posting_date
7316936174,new york city,13295,2018.0,mitsubishi,outlander sport,fair,5 cylinders,gas,42291.0,clean,automatic,fwd,full-size,SUV,black,40.885409,-73.829146,2021-05-04T16:51:34-0400
7316934797,new york city,1850,2002.0,volvo,xc70,fair,5 cylinders,gas,160000.0,clean,automatic,4wd,full-size,offroad,grey,40.7627,-73.7745,2021-05-04T16:49:04-0400
7316934149,new york city,7500,2009.0,audi,a6 3.0t premium plus,excellent,5 cylinders,gas,118000.0,clean,automatic,4wd,full-size,sedan,white,40.6102,-74.0878,2021-05-04T16:47:55-0400
7316933316,new york city,45995,2017.0,mercedes-benz,e-class,fair,5 cylinders,gas,46143.0,clean,automatic,4wd,full-size,sedan,white,40.885409,-73.829146,2021-05-04T16:46:22-0400
7316932863,new york city,12992,2019.0,hyundai,elantra,excellent,5 cylinders,gas,34981.0,clean,automatic,4wd,full-size,sedan,grey,40.663398,-73.694283,2021-05-04T16:45:33-0400
7316930524,new york city,3995,2006.0,nissan,altima,fair,5 cylinders,gas,181029.0,clean,automatic,fwd,full-size,sedan,white,40.694809,-73.89784,2021-05-04T16:41:25-0400
7316927626,new york city,589,2020.0,dodge,charger,fair,5 cylinders,gas,39380.0,clean,automatic,rwd,full-size,sedan,black,40.707152,-73.669059,2021-05-04T16:36:19-0400
7316927437,new york city,49999,2002.0,bmw,m3,fair,5 cylinders,gas,123050.0,clean,manual,4wd,sub-compact,coupe,purple,40.629452,-74.128068,2021-05-04T16:36:00-0400
7316924814,new york city,25990,2017.0,mazda,mx-5 miata grand touring,good,5 cylinders,gas,19942.0,clean,other,rwd,full-size,other,grey,41.12,-73.34,2021-05-04T16:31:15-0400
7316925110,new york city,4999,2005.0,jeep,grand cherokee,fair,5 cylinders,gas,186616.0,clean,automatic,fwd,full-size,SUV,silver,40.862572,-74.096558,2021-05-04T16:31:38-0400
7316924992,new york city,4799,2009.0,hyundai,elantra,fair,5 cylinders,gas,149073.0,clean,automatic,4wd,full-size,sedan,black,40.862572,-74.096558,2021-05-04T16:31:29-0400
7316924803,new york city,589,2020.0,dodge,charger,fair,5 cylinders,gas,39380.0,clean,automatic,rwd,full-size,sedan,black,40.707152,-73.669059,2021-05-04T16:31:14-0400
7316922328,new york city,27995,2017.0,mercedes-benz,e-class,fair,5 cylinders,gas,27727.0,clean,automatic,4wd,full-size,sedan,black,40.81603,-73.46397,2021-05-04T16:26:50-0400
7316922058,new york city,24995,2017.0,rover,evoque,fair,5 cylinders,gas,36290.0,clean,automatic,4wd,full-size,SUV,red,40.81603,-73.46397,2021-05-04T16:26:19-0400
7316921097,new york city,3600,2006.0,honda,crv,good,4 cylinders,gas,116000.0,clean,automatic,4wd,full-size,offroad,grey,40.7651,-73.9638,2021-05-04T16:24:34-0400
7316919993,new york city,8000,2008.0,mercury,grand marquis,excellent,8 cylinders,gas,35600.0,clean,other,fwd,full-size,sedan,custom,40.6548,-73.6097,2021-05-04T16:22:29-0400
7316902335,new york city,2950,2006.0,nissan,genesis coupe 3.8 track,fair,5 cylinders,gas,122000.0,clean,automatic,4wd,full-size,offroad,grey,40.6102,-74.0878,2021-05-04T15:52:43-0400
7316919425,new york city,19995,2018.0,infiniti,q50,fair,5 cylinders,gas,56119.0,clean,automatic,4wd,full-size,sedan,grey,40.81603,-73.46397,2021-05-04T16:21:28-0400
7316919236,new york city,22990,2019.0,subaru,impreza 2.0i sport wagon,good,5 cylinders,gas,14443.0,clean,other,4wd,full-size,wagon,grey,40.84,-73.87,2021-05-04T16:21:13-0400
7316918605,new york city,2100,2006.0,honda,pilot,fair,6 cylinders,gas,190000.0,clean,automatic,4wd,full-size,offroad,grey,40.7651,-73.9638,2021-05-04T16:20:01-0400
7316918100,new york city,11200,2004.0,lexus,gx 470,excellent,8 cylinders,gas,124299.0,clean,automatic,4wd,full-size,offroad,grey,40.7667,-73.8241,2021-05-04T16:19:07-0400
7316917395,new york city,3250,2004.0,lexus,es330,fair,5 cylinders,gas,179872.0,clean,automatic,4wd,full-size,offroad,grey,40.6424,-73.9758,2021-05-04T16:17:49-0400
7316916455,new york city,5300,2013.0,chevrolet,impala,excellent,6 cylinders,gas,63419.0,clean,automatic,fwd,full-size,sedan,black,40.6742,-73.7057,2021-05-04T16:16:07-0400
7316915582,new york city,2599,2005.0,nissan,sentra,fair,5 cylinders,gas,85345.0,clean,automatic,4wd,full-size,offroad,grey,40.6424,-73.9758,2021-05-04T16:14:32-0400
7316915370,new york city,4900,2007.0,subaru,legacy,excellent,4 cylinders,gas,124000.0,clean,automatic,4wd,full-size,offroad,grey,41.382942,-72.850705,2021-05-04T16:14:12-0400
7316914533,new york city,5700,2009.0,toyota,corolla sports,good,4 cylinders,gas,128000.0,clean,automatic,4wd,full-size,sedan,grey,40.6775,-73.7758,2021-05-04T16:12:38-0400
7316913826,new york city,17990,2018.0,toyota,corolla im hatchback 4d,good,5 cylinders,other,28337.0,clean,other,fwd,full-size,hatchback,black,41.1,-73.79,2021-05-04T16:11:31-0400
7316913697,new york city,28590,2020.0,hyundai,kona ultimate sport,good,5 cylinders,other,6249.0,clean,other,fwd,full-size,other,grey,41.1,-73.79,2021-05-04T16:11:19-0400
7316913890,new york city,20590,2014.0,audi,a6 2.0t premium sedan 4d,good,5 cylinders,other,35795.0,clean,other,fwd,full-size,sedan,grey,41.1,-73.79,2021-05-04T16:11:36-0400
7316913805,new york city,26990,2018.0,infiniti,q50 3.0t luxe sedan 4d,good,6 cylinders,gas,20193.0,clean,other,rwd,full-size,sedan,black,41.1,-73.79,2021-05-04T16:11:29-0400
7316913575,new york city,37590,2021.0,jaguar,Genesis G70 2.0T Sedan 4D,good,5 cylinders,gas,4093.0,clean,other,rwd,full-size,sedan,grey,41.1,-73.79,2021-05-04T16:11:09-0400
7316913638,new york city,34990,2021.0,toyota,camry xse sedan 4d,good,5 cylinders,gas,535.0,clean,other,fwd,full-size,sedan,grey,41.1,-73.79,2021-05-04T16:11:15-0400
7316911878,new york city,8900,2013.0,honda,odyssey se,like new,6 cylinders,gas,101000.0,clean,automatic,4wd,full-size,offroad,grey,40.9231,-73.8299,2021-05-04T16:08:16-0400
7316910243,new york city,5400,2003.0,toyota,4runner,good,5 cylinders,gas,143000.0,clean,automatic,4wd,full-size,offroad,grey,41.0602,-73.5445,2021-05-04T16:05:42-0400
7316907329,new york city,28590,2018.0,audi,q5 premium sport utility 4d,good,5 cylinders,gas,45474.0,clean,other,4wd,full-size,other,white,40.73,-73.79,2021-05-04T16:01:07-0400
7316907343,new york city,20590,2018.0,buick,encore preferred ii sport,good,5 cylinders,gas,12633.0,clean,other,fwd,full-size,other,red,41.12,-73.34,2021-05-04T16:01:08-0400
7316907841,new york city,5500,2007.0,honda,accord ex,excellent,4 cylinders,gas,113000.0,clean,automatic,fwd,mid-size,sedan,blue,41.2158,-73.186,2021-05-04T16:01:51-0400
7316907549,new york city,399,2018.0,dodge,challenger,fair,5 cylinders,gas,31861.0,clean,automatic,rwd,full-size,coupe,blue,40.707152,-73.669059,2021-05-04T16:01:25-0400
7316907490,new york city,69995,2019.0,chevrolet,corvette,fair,5 cylinders,gas,17264.0,clean,manual,4wd,full-size,coupe,black,40.833787,-73.338275,2021-05-04T16:01:20-0400
7316907339,new york city,24590,2014.0,audi,a8 3.0t sedan 4d,good,6 cylinders,gas,86204.0,clean,other,4wd,full-size,sedan,black,40.73,-73.79,2021-05-04T16:01:08-0400
7316907085,new york city,29990,2015.0,toyota,4runner limited sport,good,5 cylinders,other,98158.0,clean,other,4wd,full-size,other,silver,41.12,-73.34,2021-05-04T16:00:47-0400
7316906981,new york city,16500,2008.0,toyota,tacoma,excellent,6 cylinders,gas,102000.0,clean,automatic,4wd,full-size,offroad,blue,40.9525,-73.735,2021-05-04T16:00:36-0400
7316905817,new york city,3200,2007.0,honda,genesis coupe 3.8 track,fair,5 cylinders,gas,163000.0,clean,automatic,4wd,full-size,offroad,grey,40.6102,-74.0878,2021-05-04T15:58:39-0400
7316905078,new york city,4900,2010.0,honda,accord,fair,5 cylinders,gas,151000.0,clean,automatic,4wd,full-size,offroad,grey,41.5603,-73.7939,2021-05-04T15:57:21-0400
7316902977,new york city,3000,2000.0,jeep,cherokee,fair,6 cylinders,gas,176500.0,clean,automatic,4wd,full-size,offroad,red,40.6336,-73.996,2021-05-04T15:53:53-0400
7316902838,new york city,7300,2008.0,toyota,rav4 limited awd,good,4 cylinders,gas,112000.0,clean,automatic,4wd,full-size,offroad,grey,40.9079,-73.838,2021-05-04T15:53:37-0400
7316901556,new york city,21990,2018.0,gmc,terrain sle sport utility 4d,good,5 cylinders,other,33720.0,clean,other,fwd,full-size,other,grey,40.64,-73.94,2021-05-04T15:51:27-0400
7316901460,new york city,399,2018.0,dodge,challenger,fair,5 cylinders,gas,31861.0,clean,automatic,rwd,full-size,coupe,blue,40.707152,-73.669059,2021-05-04T15:51:19-0400
7316901052,new york city,4400,2008.0,toyota,prius,excellent,4 cylinders,hybrid,112000.0,clean,automatic,4wd,full-size,sedan,red,40.63,-74.0283,2021-05-04T15:50:34-0400
7316899689,new york city,3600,2007.0,gmc,acadia,excellent,6 cylinders,gas,115000.0,clean,automatic,4wd,full-size,offroad,grey,40.6039,-74.1472,2021-05-04T15:48:09-0400
7316898600,new york city,11300,2008.0,toyota,tundra,excellent,8 cylinders,gas,123000.0,clean,other,4wd,full-size,offroad,grey,40.9079,-73.838,2021-05-04T15:46:13-0400
7316898135,new york city,359,2018.0,mercedes-benz,gle 350,fair,5 cylinders,gas,41683.0,clean,automatic,4wd,full-size,SUV,grey,40.777569,-73.726961,2021-05-04T15:45:25-0400
7316895870,new york city,39590,2019.0,toyota,tacoma double cab trd,good,5 cylinders,other,19587.0,clean,other,4wd,full-size,pickup,black,40.8,-73.12,2021-05-04T15:41:26-0400
7316895709,new york city,39990,2016.0,ford,f150 supercrew cab xlt,good,5 cylinders,other,41950.0,clean,other,4wd,full-size,pickup,black,40.8,-73.12,2021-05-04T15:41:13-0400
7316895857,new york city,4799,2009.0,hyundai,elantra,fair,5 cylinders,gas,149073.0,clean,automatic,4wd,full-size,sedan,black,40.862572,-74.096558,2021-05-04T15:41:25-0400
7316895580,new york city,5900,2009.0,ford,e350 14 passenger van,fair,8 cylinders,gas,105458.0,clean,automatic,4wd,full-size,offroad,blue,40.6006,-73.758,2021-05-04T15:41:03-0400
7316893059,new york city,22995,2017.0,mercedes-benz,e-class,fair,5 cylinders,gas,66205.0,clean,automatic,4wd,full-size,sedan,white,40.81603,-73.46397,2021-05-04T15:36:42-0400
7316892916,new york city,26985,2014.0,ford,f150,fair,5 cylinders,gas,88692.0,clean,automatic,4wd,full-size,other,white,40.923344,-74.143356,2021-05-04T15:36:29-0400
7316892887,new york city,19995,2017.0,lexus,is,fair,5 cylinders,gas,66074.0,clean,automatic,4wd,full-size,sedan,white,40.81603,-73.46397,2021-05-04T15:36:26-0400
7316892685,new york city,2999,2006.0,dodge,charger,fair,5 cylinders,gas,115000.0,clean,automatic,rwd,full-size,sedan,silver,40.652615,-73.886775,2021-05-04T15:36:06-0400
7316890210,new york city,35990,2015.0,ford,f150 super cab xlt pickup,good,6 cylinders,gas,24356.0,clean,other,4wd,full-size,pickup,black,40.84,-73.87,2021-05-04T15:31:52-0400
7316889993,new york city,16990,2011.0,toyota,rav4 limited sport,good,5 cylinders,gas,72235.0,clean,other,4wd,full-size,other,silver,40.84,-73.87,2021-05-04T15:31:34-0400
7316889744,new york city,22590,2014.0,cadillac,xts premium collection,good,6 cylinders,gas,65872.0,clean,automatic,4wd,full-size,sedan,black,40.84,-73.87,2021-05-04T15:31:15-0400
7316890012,new york city,18499,2020.0,mitsubishi,outlander sport,fair,5 cylinders,gas,11119.0,clean,automatic,fwd,full-size,wagon,red,40.885409,-73.829146,2021-05-04T15:31:36-0400
7316889697,new york city,4899,2009.0,nissan,maxima,fair,5 cylinders,gas,87491.0,clean,automatic,fwd,full-size,sedan,black,40.652615,-73.886775,2021-05-04T15:31:12-0400
7316889396,new york city,329,2018.0,mercedes-benz,c-class,fair,5 cylinders,gas,34790.0,clean,automatic,4wd,full-size,sedan,black,40.707152,-73.669059,2021-05-04T15:30:40-0400
7316888939,new york city,3400,2007.0,subaru,forester,excellent,4 cylinders,gas,123000.0,clean,other,4wd,full-size,offroad,grey,40.9086,-73.8221,2021-05-04T15:29:57-0400
7316888759,new york city,17000,2016.0,nissan,nv1500,excellent,6 cylinders,gas,110000.0,clean,automatic,rwd,full-size,truck,white,40.6102,-74.0878,2021-05-04T15:29:38-0400
7316886200,new york city,3500,2008.0,toyota,prius hybrid,excellent,4 cylinders,hybrid,190000.0,clean,automatic,fwd,compact,sedan,grey,40.6205,-73.9239,2021-05-04T15:25:07-0400
7316885616,new york city,5999,2006.0,honda,ridgeline rtl,excellent,6 cylinders,gas,220000.0,clean,automatic,4wd,full-size,pickup,silver,40.6205,-73.9239,2021-05-04T15:24:05-0400
7316884727,new york city,20000,2011.0,ford,f-450 dump truck,excellent,10 cylinders,gas,99834.0,clean,automatic,4wd,full-size,other,custom,40.84362,-73.411964,2021-05-04T15:22:33-0400
7316883395,new york city,5900,2011.0,nissan,juke sv,fair,5 cylinders,gas,139000.0,clean,automatic,4wd,full-size,offroad,grey,41.28,-72.8106,2021-05-04T15:20:28-0400
7316882140,new york city,359,2019.0,bmw,x3,fair,5 cylinders,gas,28873.0,clean,automatic,4wd,full-size,other,black,40.777569,-73.726961,2021-05-04T15:18:17-0400
7316881018,new york city,8995,2004.0,chrysler,crossfire,fair,5 cylinders,gas,85844.0,clean,automatic,4wd,full-size,coupe,black,40.694809,-73.89784,2021-05-04T15:16:24-0400
7316880871,new york city,18495,2017.0,bmw,330i,fair,5 cylinders,gas,36325.0,clean,automatic,4wd,compact,sedan,black,40.81603,-73.46397,2021-05-04T15:16:11-0400
7316880442,new york city,15997,2020.0,nissan,altima,excellent,5 cylinders,gas,31047.0,clean,automatic,4wd,full-size,sedan,grey,40.663398,-73.694283,2021-05-04T15:15:27-0400
7316880000,new york city,26500,1969.0,ford,mustang,good,8 cylinders,gas,104000.0,clean,manual,rwd,compact,hatchback,blue,40.7278,-73.8602,2021-05-04T15:14:43-0400
7316877832,new york city,21590,2017.0,fiat,124 spider classica,good,5 cylinders,gas,22556.0,clean,other,rwd,full-size,other,red,40.64,-73.94,2021-05-04T15:11:12-0400
7316875283,new york city,9850,2016.0,jaguar,smart fortwo,excellent,3 cylinders,gas,18200.0,clean,automatic,rwd,full-size,SUV,white,40.585822,-73.971225,2021-05-04T15:06:51-0400
7316875142,new york city,329,2018.0,mercedes-benz,c-class,fair,5 cylinders,gas,34790.0,clean,automatic,4wd,full-size,sedan,black,40.707152,-73.669059,2021-05-04T15:06:38-0400
7316874736,new york city,8900,2006.0,toyota,tacoma 4x4,like new,4 cylinders,gas,117000.0,clean,manual,4wd,full-size,offroad,grey,40.912666,-73.905029,2021-05-04T15:05:58-0400
7316874767,new york city,139999,2017.0,acura,nsx,fair,5 cylinders,gas,4378.0,clean,automatic,4wd,full-size,coupe,white,40.629452,-74.128068,2021-05-04T15:06:01-0400
7316871979,new york city,69995,2019.0,chevrolet,corvette,fair,5 cylinders,gas,17264.0,clean,manual,4wd,full-size,coupe,black,40.833787,-73.338275,2021-05-04T15:01:29-0400
7316871572,new york city,4950,2008.0,ford,escape,good,4 cylinders,gas,84500.0,clean,automatic,4wd,full-size,SUV,red,40.585822,-73.971225,2021-05-04T15:00:58-0400
7316871234,new york city,6500,2008.0,mercedes-benz,benz r350 4matic,fair,5 cylinders,gas,99000.0,clean,automatic,4wd,full-size,offroad,grey,40.6362,-73.6375,2021-05-04T15:00:24-0400
7316869854,new york city,5600,2009.0,mazda,cx-7,fair,5 cylinders,gas,96000.0,clean,automatic,4wd,full-size,offroad,grey,40.6205,-73.9239,2021-05-04T14:58:05-0400
7316868992,new york city,29499,2018.0,mercedes-benz,gla-class,fair,5 cylinders,gas,30963.0,clean,automatic,4wd,full-size,SUV,black,40.885409,-73.829146,2021-05-04T14:56:35-0400
7316868902,new york city,3999,2008.0,dodge,caravan/grand caravan,fair,5 cylinders,gas,165897.0,clean,automatic,fwd,full-size,mini-van,grey,40.862572,-74.096558,2021-05-04T14:56:25-0400
7316867562,new york city,4000,2003.0,rover,freelander,good,5 cylinders,gas,57000.0,clean,automatic,4wd,full-size,SUV,silver,41.0888,-73.5435,2021-05-04T14:54:08-0400
7316864955,new york city,10600,2015.0,honda,accord sport,fair,4 cylinders,gas,133.0,clean,automatic,4wd,full-size,offroad,grey,40.6179,-73.9856,2021-05-04T14:49:55-0400
7316862841,new york city,18995,2016.0,infiniti,q50,fair,5 cylinders,gas,48076.0,clean,automatic,4wd,full-size,sedan,white,40.81603,-73.46397,2021-05-04T14:46:17-0400
7316861325,new york city,1700,2006.0,ford,explorer,fair,6 cylinders,gas,162500.0,salvage,automatic,4wd,full-size,SUV,grey,37.13284,-95.78558,2021-05-04T14:43:49-0400
7316859817,new york city,27590,2018.0,mercedes-benz,c-class c 300,good,5 cylinders,gas,44273.0,clean,automatic,4wd,full-size,sedan,white,40.73,-73.79,2021-05-04T14:41:19-0400
7316861043,new york city,3500,2012.0,kia,forte coupe,fair,5 cylinders,gas,141000.0,clean,automatic,4wd,full-size,offroad,grey,41.5603,-73.7939,2021-05-04T14:43:16-0400
7316859770,new york city,33590,2019.0,mini,convertible cooper s 2d,good,5 cylinders,gas,17037.0,clean,other,fwd,full-size,other,silver,40.73,-73.79,2021-05-04T14:41:16-0400
7316859809,new york city,28590,2018.0,volkswagen,atlas se sport,good,6 cylinders,gas,28737.0,clean,other,fwd,full-size,other,blue,40.73,-73.79,2021-05-04T14:41:18-0400
7316859780,new york city,33990,2019.0,gmc,acadia slt-2 sport utility,good,6 cylinders,gas,30460.0,clean,other,4wd,full-size,other,black,40.73,-73.79,2021-05-04T14:41:16-0400
7316859487,new york city,0,2017.0,honda,accord,fair,5 cylinders,gas,33999.0,clean,automatic,fwd,full-size,sedan,black,40.854573,-74.120219,2021-05-04T14:40:52-0400
7316859011,new york city,0,2018.0,toyota,sienn xle,fair,5 cylinders,gas,95000.0,clean,automatic,4wd,full-size,offroad,grey,40.0422,-75.0244,2021-05-04T14:40:05-0400
7316858551,new york city,4600,2010.0,hyundai,santa fe,excellent,6 cylinders,gas,164000.0,clean,automatic,4wd,full-size,SUV,silver,41.0602,-73.5445,2021-05-04T14:39:15-0400
7316857884,new york city,7000,2007.0,bmw,328i,excellent,5 cylinders,gas,163000.0,clean,automatic,4wd,compact,coupe,blue,41.0888,-73.5435,2021-05-04T14:38:08-0400
7316857520,new york city,4000,2002.0,chevrolet,blazer ls,like new,6 cylinders,gas,101000.0,clean,automatic,fwd,full-size,SUV,black,40.6011,-73.9475,2021-05-04T14:37:32-0400
7316856744,new york city,19995,2015.0,mercedes-benz,e350 4matic,fair,5 cylinders,gas,93644.0,clean,automatic,4wd,full-size,other,black,40.885409,-73.829146,2021-05-04T14:36:17-0400
7316855930,new york city,7000,2006.0,lexus,rx 330,excellent,5 cylinders,gas,157442.0,clean,automatic,4wd,full-size,SUV,silver,40.6006,-73.758,2021-05-04T14:34:58-0400
7316855408,new york city,7000,2010.0,mazda,mazda6 i grand touring,like new,4 cylinders,gas,90000.0,clean,automatic,fwd,full-size,sedan,red,40.6011,-73.9475,2021-05-04T14:34:08-0400
7316853580,new york city,349,2018.0,mercedes-benz,c-class,fair,5 cylinders,gas,29831.0,clean,automatic,4wd,full-size,sedan,white,40.707152,-73.669059,2021-05-04T14:31:24-0400
7316853145,new york city,0,2019.0,honda,accord,fair,5 cylinders,gas,25626.0,clean,automatic,fwd,full-size,sedan,silver,40.854573,-74.120219,2021-05-04T14:30:47-0400
7316853009,new york city,289,2018.0,mercedes-benz,gla 250,fair,5 cylinders,gas,11876.0,clean,automatic,4wd,full-size,SUV,black,40.777569,-73.726961,2021-05-04T14:30:35-0400
7316852462,new york city,10500,2007.0,jaguar,hummer h3,excellent,5 cylinders,gas,182.0,clean,manual,4wd,full-size,SUV,silver,41.0888,-73.5435,2021-05-04T14:29:45-0400
7316852120,new york city,13700,1998.0,bmw,m3,fair,5 cylinders,gas,153000.0,clean,manual,4wd,full-size,offroad,grey,41.2999,-73.7924,2021-05-04T14:29:12-0400
7316850641,new york city,1200,1998.0,chevrolet,malibu,fair,6 cylinders,gas,50000.0,clean,automatic,fwd,mid-size,sedan,silver,40.6051,-73.9352,2021-05-04T14:26:48-0400
7316849130,new york city,2900,2007.0,buick,lucerne cxl v6,excellent,6 cylinders,gas,102000.0,clean,automatic,4wd,full-size,sedan,grey,40.5979,-73.9743,2021-05-04T14:24:22-0400
7316848306,new york city,4200,2008.0,honda,accord sport,excellent,6 cylinders,gas,170000.0,clean,automatic,4wd,full-size,coupe,grey,40.7481,-73.7114,2021-05-04T14:22:59-0400
7316848015,new york city,9500,2015.0,honda,accord sedan lx,excellent,6 cylinders,gas,139000.0,clean,automatic,4wd,full-size,pickup,grey,40.5979,-73.9743,2021-05-04T14:22:30-0400
